ImageId,Label1,3
2,3
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,3
13,3
14,3
15,1
16,3
17,3
18,1
19,1
20,3
21,3
22,1
23,1
24,3
25,3
26,3
27,3
28,3
29,1
30,1
31,3
32,1
33,3
34,3
35,3
36,3
37,3
38,1
39,1
40,1
41,3
42,3
43,6
44,1
45,3
46,3
47,1
48,3
49,3
50,1
51,3
52,3
53,1
54,3
55,1
56,1
57,1
58,3
59,1
60,3
61,3
62,1
63,3
64,1
65,3
66,3
67,1
68,3
69,3
70,1
71,1
72,3
73,3
74,3
75,3
76,3
77,3
78,4
79,3
80,1
81,3
82,3
83,1
84,3
85,1
86,1
87,3
88,3
89,3
90,3
91,3
92,3
93,3
94,3
95,1
96,3
97,3
98,3
99,3
100,3
101,3
102,3
103,3
104,3
105,1
106,3
107,3
108,3
109,3
110,3
111,7
112,3
113,3
114,1
115,1
116,3
117,1
118,3
119,3
120,3
121,3
122,3
123,3
124,1
125,1
126,3
127,3
128,1
129,1
130,3
131,3
132,3
133,3
134,3
135,3
136,3
137,3
138,1
139,3
140,1
141,6
142,3
143,1
144,3
145,3
146,3
147,3
148,3
149,1
150,1
151,1
152,3
153,3
154,3
155,3
156,1
157,1
158,3
159,3
160,3
161,3
162,3
163,3
164,3
165,1
166,1
167,1
168,3
169,3
170,3
171,3
172,3
173,1
174,3
175,1
176,1
177,3
178,3
179,1
180,3
181,3
182,1
183,3
184,3
185,3
186,1
187,1
188,1
189,3
190,3
191,3
192,1
193,8
194,1
195,3
196,3
197,1
198,3
199,6
200,3
201,1
202,1
203,3
204,3
205,3
206,3
207,3
208,3
209,3
210,3
211,3
212,3
213,3
214,3
215,1
216,3
217,1
218,3
219,3
220,3
221,3
222,3
223,1
224,3
225,1
226,3
227,1
228,3
229,1
230,3
231,1
232,3
233,3
234,1
235,3
236,3
237,3
238,3
239,1
240,3
241,3
242,3
243,1
244,3
245,1
246,3
247,3
248,3
249,3
250,1
251,3
252,1
253,1
254,3
255,3
256,3
257,3
258,1
259,3
260,3
261,1
262,3
263,1
264,3
265,3
266,3
267,3
268,1
269,1
270,1
271,3
272,3
273,3
274,3
275,3
276,1
277,1
278,3
279,3
280,3
281,3
282,3
283,3
284,3
285,3
286,3
287,3
288,1
289,6
290,3
291,3
292,3
293,3
294,3
295,3
296,1
297,3
298,3
299,3
300,3
301,3
302,3
303,3
304,3
305,3
306,1
307,3
308,1
309,1
310,3
311,3
312,3
313,1
314,3
315,3
316,3
317,1
318,3
319,1
320,1
321,3
322,8
323,1
324,1
325,1
326,3
327,3
328,1
329,3
330,1
331,3
332,3
333,1
334,1
335,3
336,1
337,3
338,3
339,3
340,3
341,3
342,3
343,1
344,3
345,1
346,3
347,1
348,3
349,1
350,3
351,1
352,1
353,3
354,1
355,3
356,3
357,3
358,3
359,3
360,3
361,3
362,3
363,3
364,3
365,3
366,3
367,3
368,1
369,1
370,1
371,3
372,1
373,3
374,3
375,3
376,1
377,1
378,3
379,3
380,1
381,1
382,5
383,3
384,1
385,3
386,1
387,3
388,1
389,3
390,3
391,1
392,3
393,3
394,1
395,3
396,1
397,1
398,1
399,3
400,1
401,1
402,3
403,3
404,1
405,1
406,1
407,1
408,3
409,3
410,3
411,3
412,3
413,3
414,1
415,1
416,3
417,1
418,1
419,3
420,3
